#timestamp x y z qx qy qz qw
1787960132.134359 11.070541 15.477809 0.000000 0.000000 0.000000 0.903462 -0.428668
1787960133.134431 10.776559 15.116101 0.000000 0.000000 0.000000 0.903799 -0.427958
1787960134.134547 10.503485 14.801191 0.000000 0.000000 0.000000 0.912267 -0.409597
1787960135.134773 10.204407 14.463955 0.000000 0.000000 0.000000 0.912500 -0.409076
1787960136.234384 9.887041 14.108156 0.000000 0.000000 0.000000 0.912081 -0.410011
1787960137.334393 9.575556 13.764988 0.000000 0.000000 0.000000 0.915796 -0.401644
1787960138.434509 9.214574 13.360496 0.000000 0.000000 0.000000 0.912734 -0.408555
1787960139.834357 8.889835 12.982796 0.000000 0.000000 0.000000 0.904005 -0.427522
1787960140.834363 8.580807 12.594817 0.000000 0.000000 0.000000 0.899010 -0.437927
1787960141.834624 8.338332 12.275398 0.000000 0.000000 0.000000 0.895605 -0.444850
1787960143.034812 7.955802 11.801485 0.000000 0.000000 0.000000 0.905987 -0.423305
1787960144.134390 7.651912 11.438384 0.000000 0.000000 0.000000 0.906980 -0.421173
1787960145.234355 7.350446 11.089577 0.000000 0.000000 0.000000 0.912242 -0.409653
1787960146.234518 7.040748 10.735627 0.000000 0.000000 0.000000 0.907340 -0.420399
1787960147.334613 6.746883 10.373728 0.000000 0.000000 0.000000 0.900245 -0.435384
1787960148.434384 6.554703 10.134724 0.000000 0.000000 0.000000 0.905392 -0.424576
1787960149.534350 6.558033 10.139585 0.000000 0.000000 0.000000 -0.853324 0.521381
1787960150.534863 6.558757 10.141465 0.000000 0.000000 0.000000 -0.638850 0.769331
1787960151.535399 6.556157 10.147327 0.000000 0.000000 0.000000 -0.484339 0.874880
1787960152.734346 6.556882 10.151241 0.000000 0.000000 0.000000 -0.147438 0.989071
1787960156.934453 6.901998 10.034634 0.000000 0.000000 0.000000 -0.165141 0.986270
1787960158.234416 7.318725 9.891118 0.000000 0.000000 0.000000 -0.162007 0.986790
1787960159.235074 7.804413 9.727410 0.000000 0.000000 0.000000 -0.161594 0.986857
1787960160.334392 8.277579 9.567438 0.000000 0.000000 0.000000 -0.173138 0.984898
1787960161.334729 8.644579 9.430058 0.000000 0.000000 0.000000 -0.187902 0.982188
1787960162.634422 9.208287 9.195408 0.000000 0.000000 0.000000 -0.200803 0.979632
1787960163.634429 9.608659 9.011488 0.000000 0.000000 0.000000 -0.216957 0.976181
1787960164.734648 10.010163 8.836274 0.000000 0.000000 0.000000 -0.197657 0.980271
1787960165.834356 10.530734 8.607847 0.000000 0.000000 0.000000 -0.209753 0.977754
1787960166.834733 10.926380 8.425440 0.000000 0.000000 0.000000 -0.213194 0.977010
1787960167.834997 11.307063 8.252201 0.000000 0.000000 0.000000 -0.215867 0.976423
1787960169.134375 11.858705 8.000932 0.000000 0.000000 0.000000 -0.205865 0.978580
1787960170.134422 12.267097 7.830865 0.000000 0.000000 0.000000 -0.190529 0.981682
1787960171.334504 12.706860 7.645341 0.000000 0.000000 0.000000 -0.200586 0.979676
1787960172.434370 13.193423 7.481875 0.000000 0.000000 0.000000 -0.124887 0.992171
1787960173.434450 13.557160 7.399919 0.000000 0.000000 0.000000 -0.106657 0.994296
1787960174.434860 14.025946 7.286355 0.000000 0.000000 0.000000 -0.122259 0.992498
1787960175.534858 14.463831 7.172795 0.000000 0.000000 0.000000 -0.128998 0.991645
1787960176.834398 15.049933 7.012073 0.000000 0.000000 0.000000 -0.142982 0.989725
1787960177.834460 15.486073 6.886245 0.000000 0.000000 0.000000 -0.133320 0.991073
1787960178.834562 15.912985 6.771816 0.000000 0.000000 0.000000 -0.133219 0.991087
1787960179.934520 16.369774 6.647301 0.000000 0.000000 0.000000 -0.133755 0.991014
1787960181.034597 16.817144 6.520459 0.000000 0.000000 0.000000 -0.140261 0.990115
1787960182.134392 17.276728 6.378203 0.000000 0.000000 0.000000 -0.160329 0.987064
1787960183.134775 17.618849 6.270527 0.000000 0.000000 0.000000 -0.147845 0.989011
1787960184.534577 18.262934 6.091498 0.000000 0.000000 0.000000 -0.126551 0.991960
1787960185.634442 18.724825 5.971516 0.000000 0.000000 0.000000 -0.125179 0.992134
1787960186.734398 19.223831 5.838575 0.000000 0.000000 0.000000 -0.131895 0.991264
1787960188.034413 19.750542 5.685296 0.000000 0.000000 0.000000 -0.146004 0.989284
1787960189.134383 20.252651 5.536425 0.000000 0.000000 0.000000 -0.150030 0.988682
1787960190.234423 20.649517 5.413117 0.000000 0.000000 0.000000 -0.150992 0.988535
1787960191.234447 21.111868 5.264642 0.000000 0.000000 0.000000 -0.153219 0.988192
1787960192.234486 21.512184 5.140740 0.000000 0.000000 0.000000 -0.144139 0.989558
1787960193.334501 21.975134 5.000547 0.000000 0.000000 0.000000 -0.148722 0.988879
